# timestamp[secs] tx ty tz qx qy qz qw
0.04119786621621621 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 1.0
0.0912148662162162 0.0012676101177930832 0.0037254441995173693 -0.0066401842050254345 0.0008662685286253691 -0.0021598071325570345 0.0022558914497494698 0.9999947547912598
0.14123161621621622 -0.00024661674979142845 -0.006458638701587915 -0.024989977478981018 -0.00026049389271065593 -0.0007007138920016587 0.001236772513948381 0.9999989867210388
0.1912486162162162 -0.00024661674979142845 -0.006458638701587915 -0.024989977478981018 -0.00026049389271065593 -0.0007007138920016587 0.001236772513948381 0.9999989867210388
0.2412656162162162 0.0035603996366262436 -0.006624748930335045 -0.024726470932364464 0.00010096424375660717 0.0006104752537794411 0.0034770057536661625 0.9999938011169434
0.29128361621621623 -0.008177727460861206 -0.015971142798662186 -0.02541879564523697 -0.0014945832081139088 0.002841345267370343 0.0036214671563357115 0.9999883770942688
0.3413006162162162 -0.008177727460861206 -0.015971142798662186 -0.02541879564523697 -0.0014945832081139088 0.002841345267370343 0.0036214671563357115 0.9999883770942688
0.39131761621621625 -0.03184568136930466 -0.004426267463713884 -0.0003720163949765265 -0.000602574145887047 0.002086250577121973 0.004231613595038652 0.9999887347221375
0.4413346162162162 -0.03184568136930466 -0.004426267463713884 -0.0003720163949765265 -0.000602574145887047 0.002086250577121973 0.004231613595038652 0.9999887347221375
0.4913528662162162 -0.03184568136930466 -0.004426267463713884 -0.0003720163949765265 -0.000602574145887047 0.002086250577121973 0.004231613595038652 0.9999887347221375
0.5413698662162162 -0.03184568136930466 -0.004426267463713884 -0.0003720163949765265 -0.000602574145887047 0.002086250577121973 0.004231613595038652 0.9999887347221375
0.5913866162162162 -0.053308047354221344 -0.009582137688994408 -0.002234556945040822 -0.0014180869329720736 -0.007434178609400988 0.0021425660233944654 0.9999690651893616
0.6414036162162162 -0.053308047354221344 -0.009582137688994408 -0.002234556945040822 -0.0014180869329720736 -0.007434178609400988 0.0021425660233944654 0.9999690651893616
0.6914216162162162 -0.053308047354221344 -0.009582137688994408 -0.002234556945040822 -0.0014180869329720736 -0.007434178609400988 0.0021425660233944654 0.9999690651893616
0.7414386162162162 -0.07387125492095947 -0.02815309539437294 -0.008595049381256104 0.003518048208206892 -0.014612685889005661 0.0009645496611483395 0.9998865723609924
0.7914556162162162 -0.0635586604475975 -0.0460062138736248 -0.005422821268439293 0.0035040348302572966 -0.016263378784060478 0.0028178973589092493 0.9998576641082764
0.8414726162162163 -0.06019149720668793 -0.0535830594599247 -0.009177707135677338 0.0035812396090477705 -0.015862619504332542 0.003350532613694668 0.9998621940612793
0.8914898662162163 -0.048892274498939514 -0.0666198581457138 0.0003861250006593764 0.0011379264760762453 -0.015108350664377213 0.004915445577353239 0.999873161315918
0.9415078662162162 -0.041536469012498856 -0.0766892209649086 -0.0006152462447062135 0.0024008622858673334 -0.01575680635869503 0.0083173718303442 0.9998384118080139
0.9915246162162162 -0.024273768067359924 -0.08624651283025742 -0.004948666784912348 0.0012647999683395028 -0.01768353581428528 0.007467650808393955 0.9998149871826172
1.0415416162162163 -0.016289837658405304 -0.09314075857400894 -0.000457363115856424 -2.8757091058650985e-05 -0.01187126524746418 0.008084741421043873 0.9998968839645386
1.0915586162162163 0.001876344089396298 -0.09658725559711456 0.0014880175003781915 0.014548644423484802 -0.008068359456956387 0.002719026757404208 0.9998579621315002
1.1415766162162162 0.014930544421076775 -0.09822728484869003 -0.001958785578608513 0.01678692176938057 -0.0031776141840964556 0.00257203564979136 0.9998507499694824
1.1915936162162162 0.02480977401137352 -0.10527519881725311 -0.000902619562111795 0.014874778687953949 0.004537401720881462 0.002465663244947791 0.9998760223388672
1.2416106162162162 0.04115833714604378 -0.10288476943969727 -0.0011864907573908567 0.01570049487054348 0.009898772463202477 0.002749185310676694 0.9998239874839783
1.2916276162162161 0.056643497198820114 -0.09742990881204605 -0.0037653064355254173 0.01617744192481041 0.016739100217819214 0.0035902669187635183 0.9997225999832153
1.3416458662162163 0.07075006514787674 -0.09559183567762375 -0.008355226367712021 0.014428987167775631 0.025494635105133057 0.0038752052932977676 0.9995633959770203
1.3916628662162163 0.08374309539794922 -0.09303393214941025 -0.010409685783088207 0.012448236346244812 0.031758591532707214 0.003994907718151808 0.999410092830658
1.4416796162162162 0.09762836992740631 -0.07699547708034515 -0.00909066665917635 0.011815755628049374 0.04120447114109993 0.0038288033101707697 0.9990735650062561
1.4916966162162162 0.10928364098072052 -0.06873229146003723 -0.013385280966758728 0.011111184023320675 0.04503301531076431 0.004268649034202099 0.9989145994186401
1.5417146162162163 0.11775108426809311 -0.06069860979914665 -0.018030187115073204 0.010185260325670242 0.04826905578374863 0.0054480950348079205 0.9987676739692688
1.5917316162162163 0.12522052228450775 -0.053516238927841187 -0.017477544024586678 0.007622405420988798 0.04988361522555351 0.006875832565128803 0.998702347278595
1.6417486162162163 0.1277628242969513 -0.04334048181772232 -0.020333586260676384 0.005339620169252157 0.05072375759482384 0.006836239248514175 0.9986751079559326
1.6917656162162162 0.12685637176036835 -0.02490282990038395 -0.022635044530034065 0.004759197123348713 0.05045539140701294 0.007873086258769035 0.9986839890480042
1.7417826162162162 0.12064284831285477 -0.015439211390912533 -0.01661999337375164 0.0022572658490389585 0.05025589093565941 0.009558070451021194 0.9986881613731384
1.7918008662162161 0.11253377795219421 0.0007816655561327934 -0.019210299476981163 0.0018443543231114745 0.04821489378809929 0.009742998518049717 0.9987878203392029
1.8418178662162161 0.09561611711978912 0.012550745159387589 -0.012968281283974648 -6.787789607187733e-05 0.047541238367557526 0.00966744776815176 0.9988225698471069
1.8918346162162163 0.08339803665876389 0.02438327483832836 -0.0043680728413164616 -0.0003986072260886431 0.04389013350009918 0.009018372744321823 0.9989956021308899
1.9418516162162163 0.07271967828273773 0.03591408580541611 -0.0030437237583100796 -0.0008712471462786198 0.0399891696870327 0.009730846621096134 0.999152421951294
1.9918696162162162 0.05784082040190697 0.04576149210333824 -0.0017468316946178675 -0.0009196787723340094 0.034848276525735855 0.008309783414006233 0.9993577003479004
2.041886616216216 0.034020472317934036 0.04470439627766609 -0.0005542292492464185 -0.00188228499609977 0.030757637694478035 0.005491238087415695 0.9995100498199463
2.091903616216216 0.013369827531278133 0.046190377324819565 0.0030250668060034513 0.0007695773965679109 0.027528975158929825 0.00307149114087224 0.9996160268783569
2.141920616216216 -0.008065573871135712 0.04834357276558876 0.009016960859298706 0.0026313895359635353 0.024815361946821213 7.045548409223557e-05 0.9996886253356934
2.191938866216216 -0.011656517162919044 0.017210710793733597 0.00883474014699459 -0.0031497266609221697 0.017641909420490265 -0.0035309516824781895 0.9998332262039185
2.2419558662162165 -0.03636317327618599 0.012189376167953014 0.013131927698850632 -0.004374924581497908 0.01335862185806036 -0.006957902107387781 0.9998770356178284
2.291972616216216 -0.05484063923358917 0.009487979114055634 0.018073201179504395 -0.004998437594622374 0.008364328183233738 -0.009085901081562042 0.9999112486839294
2.341989616216216 -0.07288290560245514 0.0005871700122952461 0.026606855913996696 -0.007714508567005396 0.003559268079698086 -0.01135488972067833 0.9998994469642639
2.3920076162162163 -0.0840580090880394 -0.010213950648903847 0.0286394190043211 -0.010253285057842731 -0.004178753588348627 -0.011787017807364464 0.9998692870140076
2.4420246162162162 -0.0986255556344986 -0.022087309509515762 0.03311624377965927 -0.012020681984722614 -0.010236942209303379 -0.012281647883355618 0.9997999668121338
2.4920416162162162 -0.11357689648866653 -0.03872755169868469 0.03465002030134201 -0.012958398088812828 -0.014389603398740292 -0.01042152475565672 0.9997581839561462
2.542058616216216 -0.12158221006393433 -0.053142499178647995 0.03259884938597679 -0.012838034890592098 -0.018802519887685776 -0.00875647272914648 0.999702513217926
2.592075616216216 -0.11945514380931854 -0.0642508715391159 0.0384012907743454 -0.01142157707363367 -0.02533155493438244 -0.007841157726943493 0.9995831251144409
2.642093866216216 -0.12421273440122604 -0.07963179051876068 0.0366966687142849 -0.01072933990508318 -0.028580885380506516 -0.007272146176546812 0.999507486820221
2.692110866216216 -0.12847411632537842 -0.09680484235286713 0.036716751754283905 -0.009859702549874783 -0.03034302033483982 -0.006669811438769102 0.9994686841964722
2.7421276162162163 -0.1147398129105568 -0.1151076927781105 0.033644385635852814 -0.008097473531961441 -0.03372618556022644 -0.00633236113935709 0.9993782639503479
2.7921446162162162 -0.10454972088336945 -0.12551572918891907 0.03223038464784622 -0.006096051540225744 -0.033962927758693695 -0.004461110569536686 0.9993945956230164
2.8421626162162164 -0.08811183273792267 -0.1446036696434021 0.02715159021317959 -0.006359713617712259 -0.03327103704214096 -0.002811053767800331 0.9994221925735474
2.8921796162162163 -0.07725595682859421 -0.15129120647907257 0.027047056704759598 -0.006040696986019611 -0.029660355299711227 -0.002566506154835224 0.9995384812355042
2.9421966162162163 -0.06380243599414825 -0.16406327486038208 0.025403838604688644 -0.008971973322331905 -0.024860145524144173 -0.0012026844779029489 0.9996500015258789
2.9922136162162163 -0.053384676575660706 -0.17010623216629028 0.025293175131082535 -0.011881908401846886 -0.01755724474787712 -0.0015289513394236565 0.999774158000946
3.042231866216216 -0.03343958780169487 -0.17775459587574005 0.02252843789756298 -0.014491360634565353 -0.01024456974118948 -0.0007566184503957629 0.9998422861099243
3.092248866216216 -0.02352260984480381 -0.17768433690071106 0.019899064674973488 -0.015540448017418385 -0.0028827229980379343 -0.003062464529648423 0.9998704195022583
3.142265866216216 -0.010493479669094086 -0.17417386174201965 0.01154167577624321 -0.013715238310396671 0.005311370827257633 -0.005715469364076853 0.999875545501709
3.1922826162162163 -0.0017707330407574773 -0.1617681235074997 0.0058369990438222885 -0.01226816140115261 0.011747839860618114 -0.0054730260744690895 0.9998407363891602
3.2422996162162163 0.005355795845389366 -0.15140368044376373 0.005701469257473946 -0.011746902018785477 0.018019339069724083 -0.006333953235298395 0.9997486472129822
3.2923176162162164 0.015105110593140125 -0.14141114056110382 0.0017410670407116413 -0.012331261299550533 0.023455370217561722 -0.005671620834618807 0.9996327757835388
3.3423346162162164 0.03203956037759781 -0.1229858472943306 -0.0001366310752928257 -0.01352367177605629 0.027067702263593674 -0.0029282651375979185 0.9995378851890564
3.3923516162162164 0.04046173393726349 -0.11094185709953308 0.00399269163608551 -0.0179703701287508 0.03207552060484886 0.0006842251168563962 0.9993236660957336
3.4423686162162164 0.047180384397506714 -0.09084872156381607 -0.0022315725218504667 -0.02043532021343708 0.03590615466237068 0.0034152523148804903 0.9991403818130493
