# timestamp[secs] tx ty tz qx qy qz qw
0.025 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 1.0
0.075 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 1.0
0.125 0.0019170930609107018 -0.0012858626432716846 0.32044336199760437 -2.6938818336930126e-05 0.001084089046344161 -0.00011758197069866583 0.9999994039535522
0.175 0.0019170930609107018 -0.0012858626432716846 0.32044336199760437 -2.6938818336930126e-05 0.001084089046344161 -0.00011758197069866583 0.9999994039535522
0.225 0.0047853803262114525 0.0006242077215574682 0.6569440364837646 0.0004642126150429249 0.0020792847499251366 -0.0008567783515900373 0.9999973773956299
0.275 0.0047853803262114525 0.0006242077215574682 0.6569440364837646 0.0004642126150429249 0.0020792847499251366 -0.0008567783515900373 0.9999973773956299
0.325 0.008173538371920586 -0.0037399965804070234 1.0063495635986328 -0.00021519383881241083 0.0030166208744049072 -0.0019846248906105757 0.9999935030937195
0.375 0.008173538371920586 -0.0037399965804070234 1.0063495635986328 -0.00021519383881241083 0.0030166208744049072 -0.0019846248906105757 0.9999935030937195
0.425 0.010591255500912666 -0.004214205779135227 1.3731822967529297 -0.00038364939973689616 0.003961699083447456 -0.0023998934775590897 0.9999892115592957
0.475 0.010591255500912666 -0.004214205779135227 1.3731822967529297 -0.00038364939973689616 0.003961699083447456 -0.0023998934775590897 0.9999892115592957
0.525 0.014021719805896282 -0.006086211185902357 1.6907069683074951 -0.00025226245634257793 0.005262977909296751 -0.0027980604209005833 0.9999822378158569
0.575 0.014021719805896282 -0.006086211185902357 1.6907069683074951 -0.00025226245634257793 0.005262977909296751 -0.0027980604209005833 0.9999822378158569
0.625 0.014021719805896282 -0.006086211185902357 1.6907069683074951 -0.00025226245634257793 0.005262977909296751 -0.0027980604209005833 0.9999822378158569
0.675 0.014021719805896282 -0.006086211185902357 1.6907069683074951 -0.00025226245634257793 0.005262977909296751 -0.0027980604209005833 0.9999822378158569
0.725 0.025079192593693733 -0.006274494342505932 2.39428448677063 -5.069817416369915e-05 0.007733766920864582 -0.004037909675389528 0.9999619722366333
0.775 0.025079192593693733 -0.006274494342505932 2.39428448677063 -5.069817416369915e-05 0.007733766920864582 -0.004037909675389528 0.9999619722366333
0.825 0.039710093289613724 -0.007306394632905722 3.039513111114502 0.000175619512447156 0.008972926996648312 -0.004498609807342291 0.9999496340751648
0.875 0.04379342496395111 -0.007599071133881807 3.248591423034668 0.00039067951729521155 0.00964261032640934 -0.0047861686907708645 0.9999420046806335
0.925 0.04882200062274933 -0.002739629242569208 3.498072385787964 0.0006215174798853695 0.01031883992254734 -0.004855009727180004 0.9999347925186157
0.975 0.05546989291906357 -0.009167967364192009 3.70358943939209 0.0008752195280976593 0.011091537773609161 -0.0056098285131156445 0.9999224543571472
1.025 0.061438724398612976 -0.00727596040815115 3.932511568069458 0.0011114721419289708 0.011793490499258041 -0.0056288293562829494 0.9999140501022339
1.075 0.06827379018068314 -0.006958157289773226 4.17141056060791 0.0013913678703829646 0.012489493936300278 -0.005919782444834709 0.9999035000801086
1.125 0.08129163831472397 -0.015575876459479332 4.465329647064209 0.0015375460498034954 0.013143960386514664 -0.006142923142760992 0.9998936057090759
1.175 0.08868560940027237 -0.017194774001836777 4.706553936004639 0.001784181804396212 0.013944911770522594 -0.005956676788628101 0.9998834729194641
1.225 0.09719057381153107 -0.017787223681807518 4.963754653930664 0.0019342368468642235 0.01463747676461935 -0.006700549740344286 0.9998685717582703
1.275 0.10565707832574844 -0.02046937122941017 5.217898368835449 0.0018478999845683575 0.015339728444814682 -0.006768449209630489 0.9998577833175659
1.325 0.11388080567121506 -0.022122807800769806 5.489354610443115 0.0016510901041328907 0.015944037586450577 -0.006461969576776028 0.9998506307601929
1.375 0.12356693297624588 -0.019826332107186317 5.775366306304932 0.0015187974786385894 0.01654321886599064 -0.006441810633987188 0.9998412728309631
1.425 0.13113346695899963 -0.030750766396522522 6.040689945220947 0.001158796832896769 0.017293592914938927 -0.006837909109890461 0.9998264312744141
1.475 0.13983254134655 -0.024341313168406487 6.347667694091797 0.0010875868611037731 0.01805523969233036 -0.006999192293733358 0.9998119473457336
1.525 0.15336520969867706 -0.02891344577074051 6.644159317016602 0.0008626811322756112 0.018526021391153336 -0.006986372638493776 0.9998036026954651
1.575 0.1619080752134323 -0.02192077413201332 6.938465595245361 0.0009786949958652258 0.01910325139760971 -0.0071181124076247215 0.9997917413711548
1.625 0.17738696932792664 -0.02564636431634426 7.231785297393799 0.0005723169888369739 0.019527163356542587 -0.0068921721540391445 0.9997854828834534
1.675 0.18202117085456848 -0.024575157091021538 7.518349647521973 0.00016064335068222135 0.020021356642246246 -0.006749594118446112 0.9997768402099609
1.725 0.20331057906150818 -0.031118426471948624 7.8336052894592285 -0.0002916127268690616 0.020243443548679352 -0.00674453703686595 0.999772310256958
1.775 0.22021909058094025 -0.03820424526929855 8.129737854003906 -0.0008029948803596199 0.020497886463999748 -0.00666465749964118 0.9997674226760864
1.825 0.2348226010799408 -0.04087356850504875 8.424138069152832 -0.0012439466081559658 0.02053392305970192 -0.006010457407683134 0.9997704029083252
1.875 0.25026530027389526 -0.04272489994764328 8.740994453430176 -0.001775239361450076 0.020416809245944023 -0.005702592432498932 0.9997737407684326
1.925 0.2723923325538635 -0.05297362431883812 9.038167953491211 -0.0024610860273241997 0.020232336595654488 -0.0052604093216359615 0.9997785091400146
1.975 0.2727489769458771 -0.043779000639915466 9.390192985534668 -0.002691075671464205 0.02015417441725731 -0.005198597442358732 0.9997798204421997
2.025 0.28424710035324097 -0.046872325241565704 9.718310356140137 -0.0030993097461760044 0.01992407999932766 -0.005154904909431934 0.999783456325531
2.075 0.29121533036231995 -0.03800549358129501 10.05264949798584 -0.0033174087293446064 0.019620349630713463 -0.005102174822241068 0.9997889995574951
2.125 0.3055272400379181 -0.061165571212768555 10.338726997375488 -0.004199294839054346 0.018941788002848625 -0.004407364409416914 0.9998021125793457
2.175 0.3123236298561096 -0.03972155973315239 10.693431854248047 -0.004268239717930555 0.018508639186620712 -0.004460027441382408 0.9998096227645874
2.225 0.3277583718299866 -0.043775252997875214 11.01747989654541 -0.004788304679095745 0.017694007605314255 -0.004289555363357067 0.9998227953910828
2.275 0.34219619631767273 -0.046901628375053406 11.344171524047852 -0.005484797526150942 0.016910267993807793 -0.004421856254339218 0.9998322129249573
2.325 0.34546929597854614 -0.03932837396860123 11.679964065551758 -0.005946004763245583 0.016186509281396866 -0.004436578135937452 0.9998415112495422
2.375 0.35156315565109253 -0.03763936460018158 12.006444931030273 -0.006453481502830982 0.015479044988751411 -0.004614782053977251 0.9998487830162048
2.425 0.3516250252723694 -0.03028406947851181 12.336786270141602 -0.006670383736491203 0.014755729585886002 -0.004576936364173889 0.9998584389686584
2.475 0.36273378133773804 -0.025366630405187607 12.700841903686523 -0.007034526206552982 0.013665554113686085 -0.004927556961774826 0.9998697638511658
2.525 0.3689988851547241 -0.020331356674432755 13.04100227355957 -0.007353769615292549 0.012447517365217209 -0.004923577886074781 0.9998834133148193
2.575 0.37757357954978943 -0.016171129420399666 13.380224227905273 -0.007566062267869711 0.011183256283402443 -0.004931062459945679 0.999896764755249
2.625 0.382084459066391 -0.01438086573034525 13.727527618408203 -0.007756985258311033 0.009891647845506668 -0.004782575182616711 0.9999095797538757
2.675 0.38827675580978394 -0.005168834701180458 14.067852973937988 -0.007744597736746073 0.008346066810190678 -0.004409716464579105 0.9999254941940308
2.725 0.3891546428203583 -0.003121260553598404 14.409257888793945 -0.008136434480547905 0.006616808939725161 -0.004408013541251421 0.9999353289604187
2.775 0.3877995014190674 0.005314427427947521 14.761022567749023 -0.00836157612502575 0.004696831572800875 -0.003910183906555176 0.9999463558197021
