# timestamp[secs] tx ty tz qx qy qz qw
0.025 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 1.0
0.075 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 1.0
0.125 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 1.0
0.175 0.0004992536269128323 -0.0023380261845886707 0.679097056388855 0.00046502024633809924 -0.0003323364944662899 0.0005525856395252049 0.9999997019767761
0.225 0.0004992536269128323 -0.0023380261845886707 0.679097056388855 0.00046502024633809924 -0.0003323364944662899 0.0005525856395252049 0.9999997019767761
0.275 0.0004992536269128323 -0.0023380261845886707 0.679097056388855 0.00046502024633809924 -0.0003323364944662899 0.0005525856395252049 0.9999997019767761
0.325 -0.00026929035084322095 -0.004762974567711353 1.3959484100341797 -0.00020114034123253077 -0.00043577051837928593 0.0005172531818971038 0.9999997615814209
0.375 -0.00026929035084322095 -0.004762974567711353 1.3959484100341797 -0.00020114034123253077 -0.00043577051837928593 0.0005172531818971038 0.9999997615814209
0.425 -0.00026929035084322095 -0.004762974567711353 1.3959484100341797 -0.00020114034123253077 -0.00043577051837928593 0.0005172531818971038 0.9999997615814209
0.475 -0.00305004115216434 -0.005594209302216768 2.150923728942871 -0.0006203837692737579 -0.000736613292247057 -4.615241414285265e-05 0.9999995231628418
0.525 -0.00305004115216434 -0.005594209302216768 2.150923728942871 -0.0006203837692737579 -0.000736613292247057 -4.615241414285265e-05 0.9999995231628418
0.575 -0.004003250505775213 -0.009254214353859425 2.674412250518799 -0.0005105050513520837 -0.0009352271445095539 0.00031928328098729253 0.9999994039535522
0.625 -0.004003250505775213 -0.009254214353859425 2.674412250518799 -0.0005105050513520837 -0.0009352271445095539 0.00031928328098729253 0.9999994039535522
0.675 -0.005685359239578247 -0.009869393892586231 3.219085931777954 -0.0007733423262834549 -0.0009706020937301219 0.0007920849020592868 0.999998927116394
0.725 -0.005685359239578247 -0.009869393892586231 3.219085931777954 -0.0007733423262834549 -0.0009706020937301219 0.0007920849020592868 0.999998927116394
0.775 -0.011477326974272728 -0.009190671145915985 3.774035692214966 -0.001486380584537983 -0.0010444838553667068 0.0003887802886310965 0.9999983310699463
0.825 -0.011477326974272728 -0.009190671145915985 3.774035692214966 -0.001486380584537983 -0.0010444838553667068 0.0003887802886310965 0.9999983310699463
0.875 -0.012379009276628494 -0.005024532321840525 4.347585678100586 -0.0023173699155449867 -0.0011841162340715528 0.0004703164449892938 0.999996542930603
0.925 -0.005703836679458618 -0.005559944082051516 4.602293491363525 -0.0029351250268518925 -0.0013081742217764258 0.0005431121098808944 0.999994695186615
0.975 -0.00802881270647049 -0.007137601263821125 4.8900980949401855 -0.0029441057704389095 -0.0013791621895506978 6.378477701218799e-05 0.9999947547912598
1.025 -0.006635092198848724 -0.004948981571942568 5.186445713043213 -0.002094452502205968 -0.0015978035517036915 -0.000662775884848088 0.9999963641166687
1.075 -0.008552812971174717 -0.00869971327483654 5.47923469543457 -0.001071406528353691 -0.0014554193476215005 -0.0009647375554777682 0.9999979138374329
1.125 -0.00872698612511158 -0.016118550673127174 5.771454811096191 -0.0004943086532875896 -0.00152910768520087 -0.0006071446114219725 0.9999985694885254
1.175 -0.014239022508263588 -0.019412819296121597 6.071305751800537 0.00013654703798238188 -0.0015241728397086263 -0.00036112574161961675 0.9999988079071045
1.225 -0.009995863772928715 -0.016434157267212868 6.347483158111572 0.0008532732608728111 -0.0016877969028428197 -0.00043227412970736623 0.999998152256012
1.275 -0.011792064644396305 -0.01683443784713745 6.6414713859558105 0.0012410078197717667 -0.0016791869420558214 0.0002645934873726219 0.9999977946281433
1.325 -0.011579211801290512 -0.01706123538315296 6.946159362792969 0.0014309905236586928 -0.0017127195606008172 0.00027451658388599753 0.9999975562095642
1.375 -0.012747053056955338 -0.015506175346672535 7.252625465393066 0.0014504262944683433 -0.0017497269436717033 0.0003415188111830503 0.9999974370002747
1.425 -0.016024956479668617 -0.017983879894018173 7.558320999145508 0.00024213522556237876 -0.0016651122132316232 -4.3077481677755713e-05 0.9999985694885254
1.475 -0.017107047140598297 -0.01797359436750412 7.869787693023682 -0.0011895630741491914 -0.0015469504287466407 -0.0005661208997480571 0.9999979734420776
1.525 -0.017418384552001953 -0.025032145902514458 8.160825729370117 -0.002421325771138072 -0.0014280785107985139 -0.000835446291603148 0.999995768070221
1.575 -0.019596032798290253 -0.026859043166041374 8.467848777770996 -0.002938810270279646 -0.001513354480266571 -0.0009716631611809134 0.9999940991401672
1.625 -0.025367049500346184 -0.02715226262807846 8.780855178833008 -0.0032835029996931553 -0.0016221750993281603 -0.0010792773682624102 0.9999927282333374
1.675 -0.027718190103769302 -0.027997566387057304 9.080397605895996 -0.003532528644427657 -0.001729420619085431 -0.001131915021687746 0.9999916553497314
1.725 -0.024960177019238472 -0.029815489426255226 9.393523216247559 -0.003861843142658472 -0.0018248854903504252 -0.0008030619937926531 0.9999905824661255
1.775 -0.029985463246703148 -0.025332190096378326 9.707915306091309 -0.003729911521077156 -0.001691297860816121 -0.0008388471906073391 0.9999912977218628
1.825 -0.03131471201777458 -0.030647369101643562 10.004261016845703 -0.0037691339384764433 -0.001520369085483253 -0.0007654337678104639 0.9999914765357971
1.875 -0.032678235322237015 -0.03201661258935928 10.320377349853516 -0.003647168865427375 -0.0015575692523270845 -0.0008037605439312756 0.9999918341636658
1.925 -0.03570379689335823 -0.03310920298099518 10.627163887023926 -0.003554553957656026 -0.0015954705886542797 -0.0013951086439192295 0.9999914765357971
1.975 -0.04211878776550293 -0.029826607555150986 10.94697093963623 -0.0034406178165227175 -0.0015797523083165288 -0.0023650142829865217 0.9999901056289673
2.025 -0.04684069752693176 -0.0323224775493145 11.25887680053711 -0.0036497944965958595 -0.001628359779715538 -0.0033409923780709505 0.999986469745636
2.075 -0.05286804959177971 -0.03445199504494667 11.577491760253906 -0.0038325758650898933 -0.0017087772721424699 -0.004036304075270891 0.9999830722808838
2.125 -0.055591415613889694 -0.03332015499472618 11.900178909301758 -0.0037466655485332012 -0.0018083713948726654 -0.0042219385504722595 0.999982476234436
2.175 -0.05637667328119278 -0.03499264642596245 12.218101501464844 -0.00362003268674016 -0.0019693749491125345 -0.004240876063704491 0.9999825954437256
2.225 -0.05807860568165779 -0.04030017927289009 12.540567398071289 -0.0034788937773555517 -0.00202030292712152 -0.004189678467810154 0.9999831318855286
2.275 -0.06175195053219795 -0.038766052573919296 12.869656562805176 -0.003171766409650445 -0.0020357519388198853 -0.004062443505972624 0.9999846816062927
2.325 -0.06188223510980606 -0.047711629420518875 13.185916900634766 -0.0029896048363298178 -0.0020114618819206953 -0.003670893609523773 0.9999867677688599
2.375 -0.0661567896604538 -0.050085101276636124 13.509710311889648 -0.002579783322289586 -0.0018583954079076648 -0.003793755080550909 0.999987781047821
2.425 -0.06586447358131409 -0.04730818793177605 13.844962120056152 -0.0023121233098208904 -0.0018526307540014386 -0.0037196953780949116 0.9999887347221375
2.475 -0.06446045637130737 -0.04917873814702034 14.159035682678223 -0.0020042513497173786 -0.001654940191656351 -0.003550806315615773 0.9999903440475464
2.525 -0.06542383134365082 -0.04875824227929115 14.487689971923828 -0.001824867562390864 -0.0015795460203662515 -0.0030342675745487213 0.9999924898147583
2.575 -0.06973877549171448 -0.0585261806845665 14.810340881347656 -0.0018158158054575324 -0.0012164281215518713 -0.0030436248052865267 0.9999930262565613
2.625 -0.06730646640062332 -0.06278988718986511 15.12399673461914 -0.0019531112629920244 -0.0010417784797027707 -0.002864830195903778 0.9999935030937195
2.675 -0.07346570491790771 -0.06280577927827835 15.449755668640137 -0.0022300356067717075 -0.00039165373891592026 -0.002718247240409255 0.9999938011169434
